id,timestamp,statusSeverity,statusSeverityDescription
northern,2019-12-21T23:23:45,10,Good Service
northern,2019-12-22T01:21:13,10,Good Service
northern,2019-12-21T23:14:29,10,Good Service
northern,2019-12-21T23:30:40,10,Good Service
northern,2019-12-22T08:49:26,10,Good Service
northern,2019-12-21T23:23:47,10,Good Service
northern,2019-12-22T01:21:15,10,Good Service
northern,2019-12-22T12:36:29,10,Good Service
northern,2019-12-21T23:30:42,10,Good Service
northern,2019-12-22T09:09:26,10,Good Service
northern,2019-12-22T12:54:37,10,Good Service
northern,2019-12-22T13:12:12,10,Good Service
northern,2019-12-22T12:36:33,10,Good Service
northern,2019-12-22T12:56:42,10,Good Service
central,2019-12-20T18:49:25,10,Good Service
northern,2019-12-22T12:54:39,10,Good Service
northern,2019-12-22T13:12:17,10,Good Service
northern,2019-12-22T12:36:35,10,Good Service
northern,2019-12-22T12:56:44,10,Good Service
northern,2019-12-22T14:14:17,10,Good Service
northern,2019-12-22T12:54:41,10,Good Service
northern,2019-12-22T13:12:19,10,Good Service
northern,2019-12-22T15:17:54,10,Good Service
northern,2019-12-22T12:56:46,10,Good Service
northern,2019-12-22T14:15:53,10,Good Service
northern,2019-12-22T17:55:35,10,Good Service
northern,2019-12-22T19:59:25,9,Minor Delays
northern,2019-12-22T15:18:22,10,Good Service
northern,2019-12-22T18:45:11,10,Good Service
northern,2019-12-22T14:16:14,10,Good Service
northern,2019-12-22T17:55:46,10,Good Service
northern,2019-12-22T19:59:52,9,Minor Delays
northern,2019-12-22T15:29:26,10,Good Service
northern,2019-12-22T18:45:17,10,Good Service
northern,2019-12-22T22:49:26,10,Good Service
northern,2019-12-22T17:55:50,10,Good Service
northern,2019-12-22T20:00:52,9,Minor Delays
northern,2019-12-23T08:39:26,10,Good Service
northern,2019-12-22T18:39:03,10,Good Service
northern,2019-12-22T23:09:26,10,Good Service
northern,2019-12-23T17:09:26,10,Good Service
northern,2019-12-24T10:14:58,10,Good Service
northern,2019-12-23T08:59:26,10,Good Service
northern,2019-12-24T00:39:26,10,Good Service
northern,2019-12-22T23:29:26,10,Good Service
northern,2019-12-23T17:12:25,10,Good Service
northern,2019-12-24T10:19:26,10,Good Service
northern,2019-12-23T09:19:26,10,Good Service
northern,2019-12-24T00:59:26,10,Good Service
northern,2019-12-24T18:29:26,10,Good Service
northern,2019-12-23T17:29:26,10,Good Service
northern,2019-12-24T10:39:26,10,Good Service
northern,2019-12-25T01:19:26,20,Service Closed
northern,2019-12-24T01:19:26,10,Good Service
northern,2019-12-24T18:35:57,10,Good Service
northern,2019-12-25T08:39:26,4,Planned Closure
northern,2019-12-25T18:29:26,4,Planned Closure
northern,2019-12-25T01:39:27,20,Service Closed
northern,2019-12-25T13:49:26,4,Planned Closure
northern,2019-12-24T18:49:26,10,Good Service
northern,2019-12-25T08:59:26,4,Planned Closure
northern,2019-12-25T18:49:26,4,Planned Closure
northern,2019-12-26T04:39:26,5,Part Closure
northern,2019-12-24T20:29:26,10,Good Service
northern,2019-12-25T23:39:26,4,Planned Closure
northern,2019-12-26T08:49:26,5,Part Closure
northern,2019-12-27T10:45:41,10,Good Service
northern,2019-12-26T00:59:26,4,Planned Closure
northern,2019-12-26T13:10:11,5,Part Closure
northern,2019-12-29T08:36:56,10,Good Service
northern,2019-12-29T10:42:36,10,Good Service
northern,2019-12-27T12:30:46,10,Good Service
northern,2019-12-29T09:38:13,10,Good Service
northern,2019-12-29T16:56:47,10,Good Service
northern,2019-12-29T08:39:03,10,Good Service
northern,2019-12-29T10:43:56,10,Good Service
northern,2020-01-08T14:04:25,10,Good Service
northern,2019-12-29T09:40:14,10,Good Service
northern,2019-12-29T18:40:33,10,Good Service
northern,2019-12-29T08:40:56,10,Good Service
northern,2019-12-29T10:45:56,10,Good Service
northern,2020-01-08T14:06:23,10,Good Service
northern,2019-12-29T09:42:36,10,Good Service
northern,2019-12-29T20:59:30,10,Good Service
northern,2020-01-08T15:05:40,10,Good Service
hammersmith-city,2019-12-19T17:49:26,10,Good Service
northern,2020-01-08T14:08:22,10,Good Service
hammersmith-city,2019-12-19T06:19:26,10,Good Service
hammersmith-city,2019-12-20T04:59:26,10,Good Service
northern,2020-01-09T08:35:48,10,Good Service
hammersmith-city,2019-12-19T18:09:26,10,Good Service
central,2019-12-20T22:59:26,10,Good Service
hammersmith-city,2019-12-19T06:39:26,10,Good Service
hammersmith-city,2019-12-20T05:19:26,10,Good Service
northern,2020-01-09T10:01:20,10,Good Service
hammersmith-city,2019-12-19T18:29:26,10,Good Service
hammersmith-city,2019-12-20T16:39:26,10,Good Service
hammersmith-city,2019-12-19T06:59:26,10,Good Service
hammersmith-city,2019-12-20T05:39:26,10,Good Service
hammersmith-city,2019-12-21T01:59:26,20,Service Closed
hammersmith-city,2019-12-19T18:49:26,10,Good Service
hammersmith-city,2019-12-20T16:59:26,10,Good Service
hammersmith-city,2019-12-21T11:49:26,10,Good Service
hammersmith-city,2019-12-20T02:49:26,20,Service Closed
hammersmith-city,2019-12-21T02:19:25,20,Service Closed
hammersmith-city,2019-12-21T21:09:26,10,Good Service
hammersmith-city,2019-12-20T17:19:26,10,Good Service
hammersmith-city,2019-12-21T12:09:26,10,Good Service
hammersmith-city,2019-12-21T22:59:26,10,Good Service
hammersmith-city,2019-12-21T02:39:27,20,Service Closed
hammersmith-city,2019-12-21T21:22:42,10,Good Service
hammersmith-city,2019-12-21T23:16:51,10,Good Service
hammersmith-city,2019-12-21T12:29:26,10,Good Service
hammersmith-city,2019-12-21T23:09:42,10,Good Service
hammersmith-city,2019-12-21T23:29:29,10,Good Service
hammersmith-city,2019-12-21T21:26:43,10,Good Service
hammersmith-city,2019-12-21T23:17:01,10,Good Service
hammersmith-city,2019-12-21T12:49:27,10,Good Service
hammersmith-city,2019-12-21T23:10:14,10,Good Service
hammersmith-city,2019-12-21T23:30:17,10,Good Service
hammersmith-city,2019-12-22T06:19:27,5,Part Closure
hammersmith-city,2019-12-21T23:17:03,10,Good Service
hammersmith-city,2019-12-22T01:20:26,20,Service Closed
hammersmith-city,2019-12-22T10:41:37,10,Good Service
hammersmith-city,2019-12-21T23:30:19,10,Good Service
hammersmith-city,2019-12-22T06:39:26,5,Part Closure
hammersmith-city,2019-12-22T12:36:52,10,Good Service
hammersmith-city,2019-12-21T23:31:49,10,Good Service
hammersmith-city,2019-12-22T10:41:39,10,Good Service
hammersmith-city,2019-12-22T12:55:33,10,Good Service
hammersmith-city,2019-12-22T00:49:26,10,Good Service
hammersmith-city,2019-12-22T12:36:54,10,Good Service
hammersmith-city,2019-12-22T13:03:45,10,Good Service
hammersmith-city,2019-12-22T03:29:26,20,Service Closed
hammersmith-city,2019-12-22T12:55:36,10,Good Service
hammersmith-city,2019-12-22T14:13:42,10,Good Service
hammersmith-city,2019-12-22T12:39:26,10,Good Service
hammersmith-city,2019-12-22T13:03:47,10,Good Service
hammersmith-city,2019-12-22T15:18:11,10,Good Service
hammersmith-city,2019-12-22T12:55:39,10,Good Service
hammersmith-city,2019-12-22T14:13:46,10,Good Service
hammersmith-city,2019-12-22T12:51:44,10,Good Service
hammersmith-city,2019-12-22T13:03:49,10,Good Service
hammersmith-city,2019-12-22T15:19:25,10,Good Service
hammersmith-city,2019-12-22T12:55:41,10,Good Service
hammersmith-city,2019-12-22T14:13:54,10,Good Service
hammersmith-city,2019-12-22T17:57:00,10,Good Service
hammersmith-city,2019-12-22T21:07:16,10,Good Service
hammersmith-city,2019-12-22T15:39:26,10,Good Service
hammersmith-city,2019-12-22T18:55:18,10,Good Service
hammersmith-city,2019-12-22T14:14:00,10,Good Service
hammersmith-city,2019-12-22T17:57:03,10,Good Service
hammersmith-city,2019-12-22T21:10:35,10,Good Service
hammersmith-city,2019-12-22T15:59:25,10,Good Service
hammersmith-city,2019-12-22T18:55:27,10,Good Service
hammersmith-city,2019-12-23T05:19:26,10,Good Service
hammersmith-city,2019-12-22T17:57:09,10,Good Service
hammersmith-city,2019-12-22T21:13:16,10,Good Service
hammersmith-city,2019-12-23T16:09:26,10,Good Service
hammersmith-city,2019-12-22T18:58:20,10,Good Service
hammersmith-city,2019-12-23T05:39:26,10,Good Service
hammersmith-city,2019-12-23T23:49:26,10,Good Service
hammersmith-city,2019-12-22T21:29:26,10,Good Service
hammersmith-city,2019-12-23T16:11:11,10,Good Service
hammersmith-city,2019-12-24T10:49:26,10,Good Service
hammersmith-city,2019-12-23T05:59:27,10,Good Service
hammersmith-city,2019-12-24T00:09:26,10,Good Service
hammersmith-city,2019-12-24T19:29:26,10,Good Service
hammersmith-city,2019-12-23T16:29:26,10,Good Service
hammersmith-city,2019-12-24T11:09:26,10,Good Service
hammersmith-city,2019-12-25T04:59:26,4,Planned Closure
hammersmith-city,2019-12-24T00:29:26,10,Good Service
hammersmith-city,2019-12-24T19:49:25,10,Good Service
hammersmith-city,2019-12-25T11:39:26,4,Planned Closure
hammersmith-city,2019-12-24T11:29:26,10,Good Service
hammersmith-city,2019-12-25T05:19:26,4,Planned Closure
hammersmith-city,2019-12-24T00:49:26,10,Good Service
hammersmith-city,2019-12-24T20:09:26,10,Good Service
hammersmith-city,2019-12-25T11:59:26,4,Planned Closure
hammersmith-city,2019-12-24T03:09:26,20,Service Closed
hammersmith-city,2019-12-24T23:59:26,10,Good Service
hammersmith-city,2019-12-25T18:12:15,4,Planned Closure
hammersmith-city,2019-12-26T08:09:25,6,Severe Delays
hammersmith-city,2019-12-25T01:44:13,20,Service Closed
hammersmith-city,2019-12-26T00:39:26,4,Planned Closure
hammersmith-city,2019-12-27T10:41:46,10,Good Service
hammersmith-city,2019-12-25T18:29:26,4,Planned Closure
hammersmith-city,2019-12-26T08:29:26,6,Severe Delays
hammersmith-city,2019-12-29T08:50:56,5,Part Closure
hammersmith-city,2019-12-26T00:59:26,4,Planned Closure
hammersmith-city,2019-12-27T12:12:29,10,Good Service
hammersmith-city,2019-12-29T09:41:10,5,Part Closure
hammersmith-city,2019-12-26T08:49:26,6,Severe Delays
hammersmith-city,2019-12-29T08:53:36,5,Part Closure
hammersmith-city,2019-12-29T10:35:34,5,Part Closure
hammersmith-city,2019-12-27T12:34:16,10,Good Service
hammersmith-city,2019-12-29T09:43:10,5,Part Closure
hammersmith-city,2019-12-29T11:30:21,5,Part Closure
hammersmith-city,2019-12-28T15:57:36,10,Good Service
hammersmith-city,2019-12-29T10:38:28,5,Part Closure
hammersmith-city,2020-01-08T13:40:58,10,Good Service
bakerloo,2019-12-19T05:29:25,10,Good Service
hammersmith-city,2019-12-29T11:31:56,5,Part Closure
hammersmith-city,2020-01-08T14:53:22,10,Good Service
bakerloo,2019-12-19T17:09:26,10,Good Service
hammersmith-city,2020-01-08T13:43:02,10,Good Service
bakerloo,2019-12-19T05:49:25,10,Good Service
bakerloo,2019-12-20T04:39:25,10,Good Service
hammersmith-city,2020-01-08T14:55:32,10,Good Service
bakerloo,2019-12-19T17:29:25,10,Good Service
hammersmith-city,2020-01-08T13:45:00,10,Good Service
bakerloo,2019-12-19T06:09:26,10,Good Service
bakerloo,2019-12-20T04:59:25,10,Good Service
hammersmith-city,2020-01-08T14:57:40,10,Good Service
bakerloo,2019-12-19T17:49:25,10,Good Service
bakerloo,2019-12-20T16:19:25,10,Good Service
bakerloo,2019-12-19T06:29:25,10,Good Service
bakerloo,2019-12-20T05:19:26,10,Good Service
bakerloo,2019-12-21T03:59:25,20,Service Closed
bakerloo,2019-12-19T18:09:25,10,Good Service
bakerloo,2019-12-20T16:39:26,10,Good Service
bakerloo,2019-12-21T15:49:25,10,Good Service
bakerloo,2019-12-20T05:39:25,10,Good Service
bakerloo,2019-12-21T04:19:25,10,Good Service
bakerloo,2019-12-21T22:02:58,10,Good Service
bakerloo,2019-12-20T16:59:26,10,Good Service
bakerloo,2019-12-21T16:09:25,10,Good Service
bakerloo,2019-12-21T23:12:31,10,Good Service
bakerloo,2019-12-21T04:39:25,10,Good Service
bakerloo,2019-12-21T22:03:11,10,Good Service
bakerloo,2019-12-20T17:19:25,10,Good Service
bakerloo,2019-12-21T16:29:26,10,Good Service
bakerloo,2019-12-21T23:13:09,10,Good Service
bakerloo,2019-12-21T04:59:25,10,Good Service
bakerloo,2019-12-21T22:03:13,10,Good Service
bakerloo,2019-12-21T23:20:36,10,Good Service
bakerloo,2019-12-22T01:21:18,20,Service Closed
bakerloo,2019-12-21T23:13:17,10,Good Service
bakerloo,2019-12-21T23:30:34,10,Good Service
central,2019-12-21T07:19:25,10,Good Service
bakerloo,2019-12-21T23:20:38,10,Good Service
bakerloo,2019-12-22T01:21:22,20,Service Closed
central,2019-12-21T07:29:25,10,Good Service
bakerloo,2019-12-21T23:30:37,10,Good Service
bakerloo,2019-12-22T10:41:39,10,Good Service
bakerloo,2019-12-21T23:22:10,10,Good Service
bakerloo,2019-12-22T01:21:28,20,Service Closed
bakerloo,2019-12-22T12:52:28,10,Good Service
bakerloo,2019-12-21T23:30:40,10,Good Service
bakerloo,2019-12-22T10:42:04,10,Good Service
bakerloo,2019-12-21T23:22:12,10,Good Service
bakerloo,2019-12-22T01:21:39,20,Service Closed
bakerloo,2019-12-22T12:52:36,10,Good Service
bakerloo,2019-12-22T13:03:55,10,Good Service
bakerloo,2019-12-22T10:42:57,10,Good Service
bakerloo,2019-12-22T12:55:48,10,Good Service
bakerloo,2019-12-22T14:14:56,10,Good Service
bakerloo,2019-12-22T12:52:38,10,Good Service
bakerloo,2019-12-22T13:03:58,10,Good Service
bakerloo,2019-12-22T16:39:25,10,Good Service
bakerloo,2019-12-22T12:55:50,10,Good Service
bakerloo,2019-12-22T14:16:13,10,Good Service
bakerloo,2019-12-22T17:59:04,10,Good Service
bakerloo,2019-12-22T13:04:00,10,Good Service
bakerloo,2019-12-22T16:59:25,10,Good Service
bakerloo,2019-12-22T12:55:52,10,Good Service
bakerloo,2019-12-22T14:16:26,10,Good Service
bakerloo,2019-12-22T17:59:22,10,Good Service
bakerloo,2019-12-22T13:09:25,10,Good Service
bakerloo,2019-12-22T17:19:26,10,Good Service
bakerloo,2019-12-22T18:59:25,10,Good Service
bakerloo,2019-12-23T06:49:25,10,Good Service
bakerloo,2019-12-22T17:59:27,10,Good Service
bakerloo,2019-12-22T22:04:58,10,Good Service
bakerloo,2019-12-22T17:23:54,10,Good Service
bakerloo,2019-12-22T18:59:51,10,Good Service
bakerloo,2019-12-23T07:09:26,10,Good Service
bakerloo,2019-12-22T17:59:35,10,Good Service
bakerloo,2019-12-22T22:06:19,10,Good Service
bakerloo,2019-12-23T17:05:04,10,Good Service
bakerloo,2019-12-22T18:59:54,10,Good Service
bakerloo,2019-12-23T07:29:25,10,Good Service
bakerloo,2019-12-24T02:09:25,20,Service Closed
bakerloo,2019-12-22T22:09:25,10,Good Service
bakerloo,2019-12-23T17:11:31,10,Good Service
bakerloo,2019-12-22T19:00:05,10,Good Service
bakerloo,2019-12-23T07:49:27,3,Part Suspended
bakerloo,2019-12-24T02:29:25,20,Service Closed
bakerloo,2019-12-24T21:39:25,10,Good Service
bakerloo,2019-12-23T17:19:25,10,Good Service
bakerloo,2019-12-24T13:09:25,10,Good Service
bakerloo,2019-12-25T06:59:25,4,Planned Closure
bakerloo,2019-12-24T02:49:26,20,Service Closed
bakerloo,2019-12-24T21:59:25,10,Good Service
bakerloo,2019-12-25T13:29:25,4,Planned Closure
bakerloo,2019-12-24T13:09:34,10,Good Service
bakerloo,2019-12-25T07:19:25,4,Planned Closure
bakerloo,2019-12-25T19:49:26,4,Planned Closure
bakerloo,2019-12-24T20:19:25,10,Good Service
bakerloo,2019-12-25T13:49:25,4,Planned Closure
bakerloo,2019-12-26T02:19:25,10,Good Service
bakerloo,2019-12-24T23:39:26,10,Good Service
bakerloo,2019-12-25T20:09:25,4,Planned Closure
bakerloo,2019-12-26T09:09:26,10,Good Service
bakerloo,2019-12-24T20:39:25,10,Good Service
bakerloo,2019-12-26T02:39:26,20,Service Closed
bakerloo,2019-12-28T01:22:38,10,Good Service
bakerloo,2019-12-29T10:23:57,10,Good Service
bakerloo,2019-12-26T09:29:25,10,Good Service
bakerloo,2019-12-29T09:12:04,10,Good Service
central,2019-12-21T11:19:26,10,Good Service
bakerloo,2019-12-28T15:54:54,9,Minor Delays
bakerloo,2019-12-29T10:27:36,10,Good Service
bakerloo,2019-12-26T09:49:25,10,Good Service
bakerloo,2019-12-29T09:14:04,10,Good Service
bakerloo,2019-12-29T14:59:00,10,Good Service
bakerloo,2019-12-28T15:55:22,9,Minor Delays
bakerloo,2019-12-29T10:28:56,10,Good Service
central,2019-12-21T11:49:25,10,Good Service
bakerloo,2019-12-29T09:16:22,10,Good Service
bakerloo,2019-12-29T15:13:39,10,Good Service
bakerloo,2019-12-27T13:01:17,10,Good Service
bakerloo,2019-12-29T10:30:56,10,Good Service
bakerloo,2020-01-08T14:09:25,10,Good Service
piccadilly,2019-12-19T08:59:26,10,Good Service
bakerloo,2019-12-29T16:56:47,6,Severe Delays
piccadilly,2019-12-18T22:29:26,10,Good Service
piccadilly,2019-12-19T19:09:26,10,Good Service
bakerloo,2020-01-08T14:11:22,10,Good Service
piccadilly,2019-12-19T09:19:26,10,Good Service
piccadilly,2019-12-20T04:59:26,10,Good Service
piccadilly,2019-12-18T22:49:27,10,Good Service
piccadilly,2019-12-19T19:29:26,10,Good Service
bakerloo,2020-01-08T14:13:22,10,Good Service
piccadilly,2019-12-19T09:39:26,10,Good Service
piccadilly,2019-12-20T05:19:26,10,Good Service
piccadilly,2019-12-18T23:09:26,10,Good Service
piccadilly,2019-12-19T19:49:26,10,Good Service
piccadilly,2019-12-20T14:49:26,10,Good Service
piccadilly,2019-12-21T10:49:26,10,Good Service
piccadilly,2019-12-20T05:39:26,10,Good Service
piccadilly,2019-12-21T00:59:26,10,Good Service
piccadilly,2019-12-21T19:49:26,10,Good Service
piccadilly,2019-12-20T15:09:26,10,Good Service
piccadilly,2019-12-21T11:09:26,10,Good Service
piccadilly,2019-12-21T22:15:15,10,Good Service
piccadilly,2019-12-21T01:19:26,10,Good Service
piccadilly,2019-12-21T19:59:26,10,Good Service
piccadilly,2019-12-20T15:29:27,10,Good Service
piccadilly,2019-12-21T11:29:26,10,Good Service
piccadilly,2019-12-21T22:19:26,10,Good Service
piccadilly,2019-12-21T01:39:26,10,Good Service
piccadilly,2019-12-21T20:09:26,10,Good Service
piccadilly,2019-12-21T23:13:40,10,Good Service
piccadilly,2019-12-21T23:30:31,10,Good Service
piccadilly,2019-12-21T22:20:06,10,Good Service
piccadilly,2019-12-21T23:23:33,10,Good Service
piccadilly,2019-12-22T01:20:26,10,Good Service
piccadilly,2019-12-21T23:14:25,10,Good Service
piccadilly,2019-12-21T23:30:34,10,Good Service
piccadilly,2019-12-22T08:09:26,10,Good Service
piccadilly,2019-12-21T23:23:37,10,Good Service
piccadilly,2019-12-22T01:20:29,10,Good Service
piccadilly,2019-12-21T23:14:28,10,Good Service
piccadilly,2019-12-21T23:30:37,10,Good Service
piccadilly,2019-12-22T08:29:26,10,Good Service
piccadilly,2019-12-21T23:23:44,10,Good Service
piccadilly,2019-12-22T01:21:12,10,Good Service
piccadilly,2019-12-22T12:35:24,3,Part Suspended
piccadilly,2019-12-22T12:53:17,3,Part Suspended
piccadilly,2019-12-22T08:49:26,10,Good Service
piccadilly,2019-12-22T12:36:53,3,Part Suspended
piccadilly,2019-12-22T12:54:56,3,Part Suspended
piccadilly,2019-12-22T12:35:29,3,Part Suspended
piccadilly,2019-12-22T12:53:19,3,Part Suspended
piccadilly,2019-12-22T12:55:55,3,Part Suspended
piccadilly,2019-12-22T13:03:50,3,Part Suspended
piccadilly,2019-12-22T12:54:58,3,Part Suspended
piccadilly,2019-12-22T12:57:37,3,Part Suspended
piccadilly,2019-12-22T14:07:38,6,Severe Delays
piccadilly,2019-12-22T12:55:57,3,Part Suspended
piccadilly,2019-12-22T13:03:52,3,Part Suspended
piccadilly,2019-12-22T14:13:37,6,Severe Delays
piccadilly,2019-12-22T15:13:33,6,Severe Delays
piccadilly,2019-12-22T14:08:01,6,Severe Delays
piccadilly,2019-12-22T14:17:36,6,Severe Delays
piccadilly,2019-12-22T17:25:18,9,Minor Delays
piccadilly,2019-12-22T18:09:26,10,Good Service
piccadilly,2019-12-22T15:13:48,6,Severe Delays
piccadilly,2019-12-22T17:54:22,9,Minor Delays
piccadilly,2019-12-22T18:59:26,10,Good Service
central,2019-12-21T15:39:26,10,Good Service
piccadilly,2019-12-22T18:10:27,10,Good Service
piccadilly,2019-12-22T21:09:26,10,Good Service
piccadilly,2019-12-22T17:55:31,9,Minor Delays
piccadilly,2019-12-22T18:59:51,10,Good Service
piccadilly,2019-12-23T04:09:26,20,Service Closed
piccadilly,2019-12-23T20:19:26,10,Good Service
piccadilly,2019-12-22T21:11:37,10,Good Service
piccadilly,2019-12-23T13:49:26,10,Good Service
piccadilly,2019-12-22T19:00:00,10,Good Service
piccadilly,2019-12-23T04:29:26,20,Service Closed
piccadilly,2019-12-23T20:39:26,10,Good Service
piccadilly,2019-12-22T21:19:26,10,Good Service
piccadilly,2019-12-23T14:09:27,10,Good Service
piccadilly,2019-12-24T05:59:26,10,Good Service
piccadilly,2019-12-23T04:49:26,20,Service Closed
piccadilly,2019-12-23T20:59:27,10,Good Service
piccadilly,2019-12-24T14:19:27,10,Good Service
piccadilly,2019-12-23T14:29:26,10,Good Service
piccadilly,2019-12-24T06:19:26,10,Good Service
piccadilly,2019-12-24T22:09:26,10,Good Service
central,2019-12-21T16:49:25,10,Good Service
piccadilly,2019-12-24T14:39:26,10,Good Service
piccadilly,2019-12-25T06:29:26,4,Planned Closure
piccadilly,2019-12-24T06:39:26,10,Good Service
piccadilly,2019-12-24T22:29:26,10,Good Service
piccadilly,2019-12-25T11:39:26,4,Planned Closure
piccadilly,2019-12-24T07:39:26,10,Good Service
piccadilly,2019-12-24T23:39:26,10,Good Service
piccadilly,2019-12-25T16:39:26,4,Planned Closure
piccadilly,2019-12-26T01:59:26,10,Good Service
piccadilly,2019-12-25T06:09:26,4,Planned Closure
piccadilly,2019-12-25T21:29:28,4,Planned Closure
piccadilly,2019-12-26T08:39:26,10,Good Service
piccadilly,2019-12-25T03:19:26,20,Service Closed
piccadilly,2019-12-26T02:19:26,10,Good Service
piccadilly,2019-12-27T10:41:47,10,Good Service
piccadilly,2019-12-29T09:46:56,10,Good Service
piccadilly,2019-12-26T08:59:26,10,Good Service
piccadilly,2019-12-29T08:47:56,10,Good Service
piccadilly,2019-12-29T10:52:36,10,Good Service
piccadilly,2019-12-27T12:12:30,10,Good Service
piccadilly,2019-12-29T09:48:56,10,Good Service
piccadilly,2019-12-26T09:19:26,10,Good Service
piccadilly,2019-12-29T08:50:14,10,Good Service
piccadilly,2019-12-29T10:54:24,10,Good Service
piccadilly,2019-12-27T12:34:16,10,Good Service
piccadilly,2019-12-29T09:50:56,10,Good Service
piccadilly,2019-12-30T21:13:41,10,Good Service
piccadilly,2019-12-29T08:52:36,10,Good Service
piccadilly,2019-12-29T10:56:35,10,Good Service
piccadilly,2020-01-08T14:15:50,10,Good Service
piccadilly,2019-12-29T18:40:33,9,Minor Delays
piccadilly,2020-01-08T15:05:40,10,Good Service
piccadilly,2020-01-08T14:48:27,10,Good Service
piccadilly,2020-01-08T14:37:35,10,Good Service
piccadilly,2020-01-08T14:32:33,10,Good Service
central,2019-12-21T19:59:26,10,Good Service
central,2019-12-21T21:26:53,10,Good Service
central,2019-12-21T22:03:13,10,Good Service
central,2019-12-21T22:15:15,10,Good Service
central,2019-12-21T22:53:23,10,Good Service
central,2019-12-21T23:11:22,10,Good Service
central,2019-12-21T23:13:28,10,Good Service
central,2019-12-21T23:15:07,10,Good Service
central,2019-12-21T23:16:50,10,Good Service
central,2019-12-21T23:22:10,10,Good Service
central,2019-12-21T23:26:16,10,Good Service
central,2019-12-21T23:28:21,10,Good Service
central,2019-12-21T23:30:24,10,Good Service
central,2019-12-21T23:31:22,10,Good Service
central,2019-12-21T23:59:26,10,Good Service
central,2019-12-22T01:20:23,10,Good Service
central,2019-12-22T01:21:39,10,Good Service
central,2019-12-22T04:09:26,10,Good Service
central,2019-12-22T07:29:26,10,Good Service
central,2019-12-22T10:41:24,10,Good Service
central,2019-12-22T12:35:06,10,Good Service
central,2019-12-22T12:35:39,10,Good Service
central,2019-12-22T12:36:49,10,Good Service
central,2019-12-22T12:52:52,10,Good Service
central,2019-12-22T12:54:33,10,Good Service
central,2019-12-22T12:54:58,10,Good Service
central,2019-12-22T12:55:45,10,Good Service
central,2019-12-22T12:56:28,10,Good Service
central,2019-12-22T12:57:37,10,Good Service
central,2019-12-22T13:03:41,9,Minor Delays
central,2019-12-22T13:12:15,9,Minor Delays
central,2019-12-22T14:08:03,10,Good Service
central,2019-12-22T14:12:41,10,Good Service
central,2019-12-22T14:14:14,10,Good Service
central,2019-12-22T14:17:51,10,Good Service
central,2019-12-22T14:39:26,10,Good Service
central,2019-12-22T15:17:54,10,Good Service
central,2019-12-22T17:25:20,10,Good Service
central,2019-12-22T17:33:52,10,Good Service
central,2019-12-22T17:55:35,10,Good Service
central,2019-12-22T17:57:20,10,Good Service
central,2019-12-22T18:16:10,10,Good Service
central,2019-12-22T18:45:11,10,Good Service
central,2019-12-22T23:59:26,10,Good Service
central,2019-12-23T18:02:09,10,Good Service
central,2019-12-24T09:19:26,6,Severe Delays
central,2019-12-23T11:09:27,10,Good Service
central,2019-12-24T01:49:26,20,Service Closed
central,2019-12-23T00:19:26,10,Good Service
central,2019-12-23T18:19:25,10,Good Service
central,2019-12-24T09:39:25,6,Severe Delays
central,2019-12-23T11:29:25,10,Good Service
central,2019-12-24T02:09:26,20,Service Closed
central,2019-12-18T21:59:26,10,Good Service
central,2019-12-23T12:39:26,10,Good Service
central,2019-12-24T09:59:26,6,Severe Delays
central,2019-12-22T23:09:26,10,Good Service
central,2019-12-23T18:01:14,10,Good Service
central,2019-12-24T16:59:26,10,Good Service
central,2019-12-25T07:59:26,4,Planned Closure
central,2019-12-23T03:59:26,20,Service Closed
central,2019-12-25T00:29:26,10,Good Service
central,2019-12-18T22:29:25,10,Good Service
central,2019-12-24T17:19:26,10,Good Service
central,2019-12-25T08:19:26,4,Planned Closure
central,2019-12-25T17:59:25,4,Planned Closure
central,2019-12-24T16:39:26,10,Good Service
central,2019-12-25T13:09:25,4,Planned Closure
central,2019-12-25T22:39:26,4,Planned Closure
central,2019-12-24T22:29:26,10,Good Service
central,2019-12-25T18:12:14,4,Planned Closure
central,2019-12-26T03:59:26,20,Service Closed
central,2019-12-24T19:08:34,10,Good Service
central,2019-12-25T22:59:25,4,Planned Closure
central,2019-12-26T10:49:25,10,Good Service
central,2019-12-29T08:59:17,10,Good Service
central,2019-12-26T04:19:25,20,Service Closed
central,2019-12-27T12:47:46,10,Good Service
central,2019-12-29T09:58:56,10,Good Service
central,2019-12-26T11:09:25,10,Good Service
central,2019-12-29T09:00:57,10,Good Service
central,2019-12-29T11:04:24,10,Good Service
central,2019-12-27T13:01:17,10,Good Service
central,2019-12-29T10:00:56,10,Good Service
central,2019-12-22T18:58:19,10,Good Service
central,2019-12-29T09:02:56,10,Good Service
central,2019-12-29T11:08:13,10,Good Service
central,2019-12-28T11:11:29,10,Good Service
central,2019-12-29T10:03:21,10,Good Service
central,2020-01-08T13:22:33,10,Good Service
waterloo-city,2019-12-18T23:59:26,10,Good Service
central,2019-12-29T11:11:35,10,Good Service
central,2020-01-08T14:28:47,10,Good Service
central,2019-12-19T00:09:26,10,Good Service
central,2020-01-08T13:23:38,10,Good Service
waterloo-city,2019-12-19T00:19:26,10,Good Service
waterloo-city,2019-12-19T22:29:26,10,Good Service
central,2020-01-08T14:31:32,10,Good Service
waterloo-city,2019-12-19T10:59:26,10,Good Service
